timestamp,time_of_day,hour,day_of_week,weather,traffic_density,num_vehicles,avg_speed_kph,num_accidents,road_block,signal_delay_sec,reroute_count,route_distance_km,travel_time_min,congestion_score,congestion_level
2025-01-18 07:55:00,Morning,7,Saturday,Fog,54,199,40.56,0,0,63,4,7.03,22.97,64,Medium
2025-01-18 08:02:00,Morning,8,Saturday,Clear,75,292,44.81,0,0,102,6,17.43,38.72,76,High
2025-01-18 08:09:00,Morning,8,Saturday,Fog,52,194,43.43,1,0,82,3,13.75,33.68,74,High
2025-01-18 08:16:00,Morning,8,Saturday,Clear,43,187,58.53,1,0,53,4,6.92,17.34,52,Medium
2025-01-18 08:23:00,Morning,8,Saturday,Fog,59,241,43.79,0,0,40,4,27.59,49.81,63,Medium
2025-01-18 08:30:00,Morning,8,Saturday,Rain,59,235,47.18,1,1,44,7,9.25,26.9,80,High
2025-01-18 08:37:00,Morning,8,Saturday,Rain,58,226,47.24,1,0,93,5,15.77,35.26,76,High
2025-01-18 08:44:00,Morning,8,Saturday,Rain,46,173,51.66,1,0,54,3,26.67,42.68,60,Medium
2025-01-18 08:51:00,Morning,8,Saturday,Clear,47,214,57.28,0,0,64,2,21.25,32.15,49,Medium
2025-01-18 08:58:00,Morning,8,Saturday,Clear,44,203,58.82,0,0,80,3,12.77,23.18,49,Medium
2025-01-18 09:05:00,Morning,9,Saturday,Storm,64,295,31.02,0,0,91,4,20.7,56.68,84,High
2025-01-18 09:12:00,Morning,9,Saturday,Fog,51,207,41.22,0,0,56,3,11.9,29.24,61,Medium
2025-01-18 09:19:00,Morning,9,Saturday,Clear,39,165,59.26,0,0,55,2,18.91,27.44,41,Medium
2025-01-18 09:26:00,Morning,9,Saturday,Clear,58,244,52.18,0,0,96,4,2.36,15.47,62,Medium
2025-01-18 09:33:00,Morning,9,Saturday,Clear,71,284,47.29,0,0,102,4,20.11,40.35,73,High
2025-01-18 09:40:00,Morning,9,Saturday,Clear,62,241,50.03,0,0,68,3,11.2,25.37,60,Medium
2025-01-18 09:47:00,Morning,9,Saturday,Rain,54,207,43.91,0,0,83,3,13.29,31.06,64,Medium
2025-01-18 09:54:00,Morning,9,Saturday,Clear,61,230,51.3,0,0,94,2,24.54,41.61,63,Medium
2025-01-18 10:01:00,Morning,10,Saturday,Clear,66,291,54.12,0,0,71,3,1.39,14.06,63,Medium
2025-01-18 10:08:00,Morning,10,Saturday,Rain,72,299,40.84,1,0,84,5,1.64,19.29,86,High
2025-01-18 10:15:00,Morning,10,Saturday,Fog,30,101,52.08,0,0,51,2,25.29,37.73,43,Medium
2025-01-18 10:22:00,Morning,10,Saturday,Rain,46,201,55.09,1,0,62,4,11.39,24.42,61,Medium
2025-01-18 10:29:00,Morning,10,Saturday,Rain,54,236,51.31,0,0,50,3,22.76,37.53,56,Medium
2025-01-18 10:36:00,Morning,10,Saturday,Clear,29,117,64.04,0,0,58,2,20.84,26.43,33,Low
2025-01-18 10:43:00,Morning,10,Saturday,Clear,90,347,35.71,0,0,101,5,26.73,62.44,88,High
2025-01-18 10:50:00,Morning,10,Saturday,Clear,47,183,59.0,0,0,33,0,20.24,28.51,41,Medium
2025-01-18 10:57:00,Morning,10,Saturday,Clear,47,216,58.77,1,0,68,4,25.55,37.66,58,Medium
2025-01-18 11:04:00,Morning,11,Saturday,Clear,66,298,48.39,1,0,91,6,29.73,52.42,78,High
2025-01-18 11:11:00,Morning,11,Saturday,Rain,44,202,56.05,0,0,76,4,19.25,31.41,53,Medium
2025-01-18 11:18:00,Morning,11,Saturday,Rain,48,231,53.38,0,0,69,2,2.51,14.05,56,Medium
2025-01-18 11:25:00,Morning,11,Saturday,Clear,54,250,59.06,0,0,64,2,15.3,26.15,53,Medium
2025-01-18 11:32:00,Morning,11,Saturday,Clear,46,191,58.42,0,0,90,1,22.2,33.66,52,Medium
2025-01-18 11:39:00,Morning,11,Saturday,Clear,51,191,60.76,0,0,52,3,2.3,11.42,46,Medium
2025-01-18 11:46:00,Morning,11,Saturday,Clear,65,275,50.65,0,0,79,3,20.37,36.97,64,Medium
2025-01-18 11:53:00,Morning,11,Saturday,Rain,41,178,53.45,0,0,69,3,10.66,22.3,51,Medium
2025-01-18 12:00:00,Afternoon,12,Saturday,Clear,33,170,62.83,0,0,65,2,17.26,24.59,39,Low
2025-01-18 12:07:00,Afternoon,12,Saturday,Clear,42,190,57.87,0,0,78,2,20.63,31.33,48,Medium
2025-01-18 12:14:00,Afternoon,12,Saturday,Rain,45,189,49.53,0,0,93,3,9.63,23.84,59,Medium
2025-01-18 12:21:00,Afternoon,12,Saturday,Rain,42,205,52.33,0,0,65,2,23.37,37.24,52,Medium
2025-01-18 12:28:00,Afternoon,12,Saturday,Clear,23,116,69.89,0,0,8,1,16.8,17.98,19,Low
2025-01-18 12:35:00,Afternoon,12,Saturday,Clear,47,179,57.67,0,0,59,3,9.44,19.08,46,Medium
2025-01-18 12:42:00,Afternoon,12,Saturday,Rain,28,107,59.84,0,0,78,3,9.89,18.6,41,Medium
2025-01-18 12:49:00,Afternoon,12,Saturday,Clear,49,217,57.66,1,0,73,4,7.57,19.89,60,Medium
2025-01-18 12:56:00,Afternoon,12,Saturday,Rain,25,92,57.05,0,0,72,1,16.83,25.92,39,Low
2025-01-18 13:03:00,Afternoon,13,Saturday,Clear,36,183,63.38,0,0,44,2,23.23,29.38,37,Low
2025-01-18 13:10:00,Afternoon,13,Saturday,Fog,52,203,46.01,0,0,81,3,21.19,40.5,64,Medium
2025-01-18 13:17:00,Afternoon,13,Saturday,Clear,36,132,63.03,0,0,48,0,0.8,8.04,36,Low
2025-01-18 13:24:00,Afternoon,13,Saturday,Clear,47,208,62.35,1,0,66,3,17.6,28.12,56,Medium
2025-01-18 13:31:00,Afternoon,13,Saturday,Clear,17,91,68.59,0,0,30,2,2.05,5.89,20,Low
2025-01-18 13:38:00,Afternoon,13,Saturday,Storm,24,83,45.24,0,0,52,0,4.97,15.56,45,Medium
2025-01-18 13:45:00,Afternoon,13,Saturday,Clear,38,166,61.2,0,0,53,2,27.92,35.28,39,Low
2025-01-18 13:52:00,Afternoon,13,Saturday,Clear,50,240,61.26,0,0,70,3,26.43,36.23,51,Medium
2025-01-18 13:59:00,Afternoon,13,Saturday,Fog,37,152,55.19,0,0,60,2,24.51,36.47,49,Medium
2025-01-18 14:06:00,Afternoon,14,Saturday,Rain,21,109,65.38,0,0,45,1,21.58,26.13,31,Low
2025-01-18 14:13:00,Afternoon,14,Saturday,Clear,32,143,62.97,0,0,69,2,14.02,21.35,38,Low
2025-01-18 14:20:00,Afternoon,14,Saturday,Rain,54,248,49.91,0,0,79,4,25.49,43.12,62,Medium
2025-01-18 14:27:00,Afternoon,14,Saturday,Clear,53,234,55.0,0,0,74,3,12.64,24.92,55,Medium
2025-01-18 14:34:00,Afternoon,14,Saturday,Rain,26,100,57.17,0,0,24,1,22.76,30.05,32,Low
2025-01-18 14:41:00,Afternoon,14,Saturday,Clear,34,144,65.55,0,0,37,2,29.31,33.21,32,Low
2025-01-18 14:48:00,Afternoon,14,Saturday,Clear,39,175,65.75,0,0,49,2,5.76,12.91,38,Low
2025-01-18 14:55:00,Afternoon,14,Saturday,Rain,63,286,42.06,0,0,90,3,24.11,49.03,73,High
2025-01-18 15:02:00,Afternoon,15,Saturday,Rain,46,197,50.56,0,0,82,3,8.44,21.64,57,Medium
2025-01-18 15:09:00,Afternoon,15,Saturday,Clear,57,248,53.11,0,0,77,4,25.52,40.55,58,Medium
2025-01-18 15:16:00,Afternoon,15,Saturday,Clear,34,174,68.42,0,0,64,3,12.64,18.81,37,Low
2025-01-18 15:23:00,Afternoon,15,Saturday,Clear,32,159,65.24,0,0,47,2,13.93,19.71,34,Low
2025-01-18 15:30:00,Afternoon,15,Saturday,Rain,16,72,63.96,0,0,44,0,0.89,6.43,27,Low
2025-01-18 15:37:00,Afternoon,15,Saturday,Clear,42,178,59.62,0,0,58,4,15.88,24.69,43,Medium
2025-01-18 15:44:00,Afternoon,15,Saturday,Fog,21,89,61.06,0,0,56,1,14.2,21.37,36,Low
2025-01-18 15:51:00,Afternoon,15,Saturday,Rain,51,222,51.95,0,0,79,4,28.06,44.34,59,Medium
2025-01-18 15:58:00,Afternoon,15,Saturday,Fog,26,143,60.24,0,0,53,1,8.35,16.4,40,Medium
2025-01-18 16:05:00,Afternoon,16,Saturday,Fog,34,164,51.7,0,0,48,3,24.76,38.0,47,Medium
2025-01-18 16:12:00,Afternoon,16,Saturday,Clear,63,281,55.3,1,0,93,5,20.03,36.42,73,High
2025-01-18 16:19:00,Afternoon,16,Saturday,Clear,47,176,59.42,0,0,72,1,2.42,12.28,48,Medium
2025-01-18 16:26:00,Afternoon,16,Saturday,Clear,26,97,70.0,0,0,77,2,16.21,20.94,32,Low
2025-01-18 16:33:00,Afternoon,16,Saturday,Clear,11,37,73.34,0,0,48,3,9.89,11.95,17,Low
2025-01-18 16:40:00,Afternoon,16,Saturday,Rain,52,225,47.83,0,0,67,2,8.57,22.49,59,Medium
2025-01-18 16:47:00,Afternoon,16,Saturday,Clear,28,92,69.39,0,0,52,1,4.87,10.3,29,Low
2025-01-18 16:54:00,Afternoon,16,Saturday,Clear,48,228,60.19,1,0,79,5,15.58,27.65,60,Medium
2025-01-18 17:01:00,Evening,17,Saturday,Clear,48,227,60.09,0,0,65,2,21.69,31.56,49,Medium
2025-01-18 17:08:00,Evening,17,Saturday,Clear,51,231,56.97,0,0,83,2,26.26,38.94,55,Medium
2025-01-18 17:15:00,Evening,17,Saturday,Fog,62,287,41.15,0,0,63,3,2.88,18.03,71,High
2025-01-18 17:22:00,Evening,17,Saturday,Clear,50,182,58.96,0,0,84,4,1.7,12.49,52,Medium
2025-01-18 17:29:00,Evening,17,Saturday,Rain,54,251,48.69,0,0,65,3,1.32,13.51,60,Medium
2025-01-18 17:36:00,Evening,17,Saturday,Storm,81,311,24.59,1,0,82,5,23.58,76.9,100,High
2025-01-18 17:43:00,Evening,17,Saturday,Clear,50,222,58.1,0,0,73,1,20.0,31.23,52,Medium
2025-01-18 17:50:00,Evening,17,Saturday,Storm,38,192,41.01,0,0,58,2,28.41,52.97,58,Medium
2025-01-18 17:57:00,Evening,17,Saturday,Fog,53,248,45.28,1,0,82,5,23.32,45.95,76,High
2025-01-18 18:04:00,Evening,18,Saturday,Clear,72,277,47.86,0,0,74,2,18.0,36.04,68,Medium
2025-01-18 18:11:00,Evening,18,Saturday,Rain,47,208,48.74,0,0,58,1,13.6,27.43,54,Medium
2025-01-18 18:18:00,Evening,18,Saturday,Clear,42,168,63.11,1,0,60,2,28.0,36.8,51,Medium
2025-01-18 18:25:00,Evening,18,Saturday,Clear,59,221,50.14,0,0,91,2,26.56,44.46,62,Medium
2025-01-18 18:32:00,Evening,18,Saturday,Storm,47,193,42.09,1,0,59,3,2.57,17.43,71,High
2025-01-18 18:39:00,Evening,18,Saturday,Rain,39,174,53.99,0,0,66,3,1.45,11.53,49,Medium
2025-01-18 18:46:00,Evening,18,Saturday,Clear,69,313,51.66,0,0,84,3,24.7,42.33,68,Medium
2025-01-18 18:53:00,Evening,18,Saturday,Clear,56,245,51.49,0,0,65,4,4.2,16.06,56,Medium
2025-01-18 19:00:00,Evening,19,Saturday,Fog,56,249,43.6,1,0,54,5,20.35,42.04,73,High
2025-01-18 19:07:00,Evening,19,Saturday,Clear,69,310,49.2,0,0,113,3,19.88,39.45,74,High
2025-01-18 19:14:00,Evening,19,Saturday,Fog,65,259,42.01,1,1,73,8,24.09,52.54,94,High
2025-01-18 19:21:00,Evening,19,Saturday,Clear,55,206,56.97,0,0,87,2,5.88,17.72,56,Medium
2025-01-18 19:28:00,Evening,19,Saturday,Clear,46,172,58.15,1,0,82,3,27.47,40.15,58,Medium
2025-01-18 19:35:00,Evening,19,Saturday,Rain,68,301,41.87,1,0,107,5,16.86,41.78,88,High
2025-01-18 19:42:00,Evening,19,Saturday,Fog,59,220,39.07,0,0,72,2,5.61,22.24,69,Medium
2025-01-18 19:49:00,Evening,19,Saturday,Rain,67,252,41.43,1,0,101,5,4.89,23.89,84,High
2025-01-18 19:56:00,Evening,19,Saturday,Clear,52,203,57.8,1,0,81,6,24.24,37.67,62,Medium
2025-01-18 20:03:00,Evening,20,Saturday,Rain,72,304,37.34,0,0,97,4,4.35,23.01,80,High
2025-01-18 20:10:00,Evening,20,Saturday,Clear,44,211,57.69,0,0,53,2,12.2,21.67,45,Medium
2025-01-18 20:17:00,Evening,20,Saturday,Clear,38,134,65.14,1,0,57,3,24.48,31.78,46,Medium
2025-01-18 20:24:00,Evening,20,Saturday,Clear,76,335,43.15,2,0,97,6,2.38,22.03,95,High
2025-01-18 20:31:00,Evening,20,Saturday,Rain,53,204,51.63,1,0,90,5,21.06,38.75,71,High
2025-01-18 20:38:00,Evening,20,Saturday,Clear,83,356,44.35,0,0,79,2,24.37,48.33,78,High
2025-01-18 20:45:00,Evening,20,Saturday,Clear,67,265,45.89,0,0,104,3,14.84,33.92,71,High
2025-01-18 20:52:00,Evening,20,Saturday,Clear,38,133,62.28,0,0,102,2,7.46,17.17,46,Medium
2025-01-18 20:59:00,Evening,20,Saturday,Clear,44,206,59.1,1,0,59,4,24.09,35.16,54,Medium
2025-01-18 21:06:00,Night,21,Saturday,Clear,52,227,55.45,0,0,81,2,26.5,39.92,55,Medium
2025-01-18 21:13:00,Night,21,Saturday,Fog,42,187,49.17,1,0,59,3,27.34,45.69,63,Medium
2025-01-18 21:20:00,Night,21,Saturday,Clear,26,110,67.62,0,0,52,2,10.61,15.5,29,Low
2025-01-18 21:27:00,Night,21,Saturday,Storm,54,232,37.27,1,0,71,6,3.66,21.48,80,High
2025-01-18 21:34:00,Night,21,Saturday,Rain,48,208,53.31,0,0,53,2,15.13,27.27,52,Medium
2025-01-18 21:41:00,Night,21,Saturday,Clear,15,44,71.49,0,0,20,0,10.17,11.57,15,Low
2025-01-18 21:48:00,Night,21,Saturday,Clear,49,230,57.42,0,0,74,2,1.8,12.47,52,Medium
2025-01-18 21:55:00,Night,21,Saturday,Rain,39,167,54.02,0,0,70,2,16.72,28.56,49,Medium
2025-01-18 22:02:00,Night,22,Saturday,Clear,25,127,65.14,0,0,28,1,6.64,11.26,26,Low
2025-01-18 22:09:00,Night,22,Saturday,Storm,40,142,41.74,0,0,35,3,25.11,46.22,53,Medium
2025-01-18 22:16:00,Night,22,Saturday,Clear,31,148,66.59,0,0,57,0,8.37,14.61,34,Low
2025-01-18 22:23:00,Night,22,Saturday,Clear,39,161,64.68,0,0,78,3,22.23,29.66,43,Medium
2025-01-18 22:30:00,Night,22,Saturday,Clear,45,214,59.65,0,0,56,2,14.19,23.49,46,Medium
2025-01-18 22:37:00,Night,22,Saturday,Clear,36,148,61.1,0,0,78,3,26.57,34.95,42,Medium
2025-01-18 22:44:00,Night,22,Saturday,Clear,48,197,55.42,0,0,55,2,9.45,19.61,47,Medium
2025-01-18 22:51:00,Night,22,Saturday,Rain,58,271,48.43,1,0,69,6,19.31,38.21,73,High
2025-01-18 22:58:00,Night,22,Saturday,Clear,39,170,61.06,0,0,37,1,12.45,19.51,37,Low
2025-01-18 23:05:00,Night,23,Saturday,Clear,41,182,62.06,0,0,65,2,8.45,16.99,43,Medium
2025-01-18 23:12:00,Night,23,Saturday,Clear,34,135,67.34,0,0,69,2,16.91,22.88,37,Low
2025-01-18 23:19:00,Night,23,Saturday,Clear,24,91,71.55,0,0,28,1,5.53,9.06,22,Low
2025-01-18 23:26:00,Night,23,Saturday,Clear,29,135,66.5,0,0,61,0,24.66,29.39,34,Low
2025-01-18 23:33:00,Night,23,Saturday,Rain,22,113,58.89,0,0,56,1,27.21,34.96,35,Low
2025-01-18 23:40:00,Night,23,Saturday,Clear,34,144,63.67,0,0,47,1,28.09,33.55,35,Low
2025-01-18 23:47:00,Night,23,Saturday,Clear,43,189,58.11,0,0,71,2,25.37,35.84,47,Medium
2025-01-18 23:54:00,Night,23,Saturday,Clear,28,110,68.34,0,0,34,1,26.45,28.65,27,Low
2025-01-19 00:01:00,Night,0,Sunday,Rain,6,23,69.43,0,0,40,1,6.33,9.38,18,Low
2025-01-19 00:08:00,Night,0,Sunday,Clear,29,98,69.24,0,0,24,3,4.33,8.65,25,Low
2025-01-19 00:15:00,Night,0,Sunday,Clear,32,131,63.8,0,0,54,1,29.0,34.47,35,Low
2025-01-19 00:22:00,Night,0,Sunday,Fog,34,156,55.29,0,0,45,2,18.36,28.77,45,Medium
2025-01-19 00:29:00,Night,0,Sunday,Fog,26,90,59.39,0,0,36,1,9.3,16.3,35,Low
2025-01-19 00:36:00,Night,0,Sunday,Clear,38,171,63.51,0,0,17,2,17.58,22.65,32,Low
2025-01-19 00:43:00,Night,0,Sunday,Rain,26,109,63.81,0,0,48,1,5.62,12.2,34,Low
2025-01-19 00:50:00,Night,0,Sunday,Clear,19,93,72.71,0,0,36,0,13.66,15.65,21,Low
2025-01-19 00:57:00,Night,0,Sunday,Clear,33,147,61.42,0,0,52,0,1.13,8.45,36,Low
2025-01-19 01:04:00,Night,1,Sunday,Storm,54,236,32.48,0,0,55,2,16.26,43.55,70,High
2025-01-19 01:11:00,Night,1,Sunday,Rain,55,253,50.8,0,0,69,4,27.69,44.83,61,Medium
2025-01-19 01:18:00,Night,1,Sunday,Rain,42,177,50.09,0,0,46,2,9.83,21.18,48,Medium
2025-01-19 01:25:00,Night,1,Sunday,Clear,41,198,62.7,0,0,66,1,14.95,23.33,44,Medium
2025-01-19 01:32:00,Night,1,Sunday,Clear,39,149,59.77,0,0,52,0,23.8,31.78,39,Low
2025-01-19 01:39:00,Night,1,Sunday,Clear,40,173,60.38,0,0,72,0,16.05,25.07,44,Medium
2025-01-19 01:46:00,Night,1,Sunday,Clear,28,112,64.9,0,0,55,2,20.36,25.5,32,Low
2025-01-19 01:53:00,Night,1,Sunday,Clear,35,121,62.08,0,0,43,2,20.88,27.02,34,Low
2025-01-19 02:00:00,Night,2,Sunday,Clear,31,146,64.15,0,0,24,1,0.51,6.1,29,Low
2025-01-19 02:07:00,Night,2,Sunday,Fog,39,184,48.37,0,0,66,4,8.26,21.07,54,Medium
2025-01-19 02:14:00,Night,2,Sunday,Clear,33,127,63.48,0,0,71,3,12.36,19.71,38,Low
2025-01-19 02:21:00,Night,2,Sunday,Rain,38,152,51.48,0,0,79,2,27.21,42.21,51,Medium
2025-01-19 02:28:00,Night,2,Sunday,Rain,18,83,65.27,0,0,42,1,17.6,21.92,28,Low
2025-01-19 02:35:00,Night,2,Sunday,Clear,29,134,65.27,0,0,35,1,27.23,30.83,29,Low
2025-01-19 02:42:00,Night,2,Sunday,Clear,55,235,51.56,1,0,60,6,7.84,21.46,63,Medium
2025-01-19 02:49:00,Night,2,Sunday,Clear,15,96,72.56,0,0,32,1,27.51,26.52,18,Low
2025-01-19 02:56:00,Night,2,Sunday,Fog,32,111,54.23,0,0,48,2,4.98,14.05,43,Medium
2025-01-19 03:03:00,Night,3,Sunday,Clear,20,100,72.53,0,0,27,0,7.48,10.24,20,Low
2025-01-19 03:10:00,Night,3,Sunday,Rain,23,89,63.23,0,0,51,2,25.45,30.76,32,Low
2025-01-19 03:17:00,Night,3,Sunday,Clear,31,126,62.61,0,0,46,2,22.44,28.21,33,Low
2025-01-19 03:24:00,Night,3,Sunday,Rain,48,175,52.41,0,0,91,3,9.89,23.28,58,Medium
2025-01-19 03:31:00,Night,3,Sunday,Fog,7,62,61.92,0,0,57,2,2.01,8.12,29,Low
2025-01-19 03:38:00,Night,3,Sunday,Clear,39,168,60.75,0,0,62,1,0.6,9.19,42,Medium
2025-01-19 03:45:00,Night,3,Sunday,Clear,55,216,54.79,0,0,84,3,1.96,13.81,57,Medium
2025-01-19 03:52:00,Night,3,Sunday,Clear,42,148,58.77,0,0,64,3,22.05,31.32,43,Medium
2025-01-19 03:59:00,Night,3,Sunday,Clear,43,187,57.52,1,0,52,4,7.89,18.64,53,Medium
2025-01-19 04:06:00,Night,4,Sunday,Rain,42,197,56.67,0,0,85,3,15.25,27.28,54,Medium
2025-01-19 04:13:00,Night,4,Sunday,Clear,23,130,71.0,0,0,43,0,20.79,22.97,26,Low
2025-01-19 04:20:00,Night,4,Sunday,Rain,35,131,56.72,0,0,73,1,12.36,22.57,46,Medium
2025-01-19 04:27:00,Night,4,Sunday,Fog,40,141,48.06,0,0,63,1,8.62,21.35,53,Medium
2025-01-19 04:34:00,Night,4,Sunday,Clear,22,113,73.85,0,0,45,0,28.73,28.41,24,Low
2025-01-19 04:41:00,Night,4,Sunday,Clear,43,154,57.9,0,0,89,3,1.11,11.45,49,Medium
2025-01-19 04:48:00,Night,4,Sunday,Clear,31,160,63.49,0,0,81,2,13.71,21.51,40,Medium
2025-01-19 04:55:00,Night,4,Sunday,Clear,39,150,63.64,0,0,45,2,18.9,25.23,37,Low
2025-01-19 05:02:00,Night,5,Sunday,Clear,33,123,66.58,0,0,52,1,13.78,19.22,33,Low
2025-01-19 05:09:00,Night,5,Sunday,Fog,24,102,56.42,0,0,53,1,7.13,15.49,39,Low
2025-01-19 05:16:00,Night,5,Sunday,Clear,44,188,58.79,0,0,79,1,12.72,22.94,48,Medium
2025-01-19 05:23:00,Night,5,Sunday,Clear,45,172,58.37,0,0,57,3,11.77,20.97,44,Medium
2025-01-19 05:30:00,Night,5,Sunday,Fog,46,177,50.96,0,0,80,2,26.02,42.59,59,Medium
2025-01-19 05:37:00,Night,5,Sunday,Clear,37,162,64.53,0,0,50,0,8.97,15.83,37,Low
2025-01-19 05:44:00,Night,5,Sunday,Rain,57,222,44.21,0,0,71,2,21.05,41.09,63,Medium
2025-01-19 05:51:00,Night,5,Sunday,Clear,34,137,66.83,0,0,51,2,16.58,21.86,34,Low
2025-01-19 05:58:00,Night,5,Sunday,Clear,33,131,62.88,0,0,51,2,16.07,22.48,35,Low
2025-01-19 06:05:00,Morning,6,Sunday,Rain,60,224,46.79,0,0,89,5,18.61,37.41,67,Medium
2025-01-19 06:12:00,Morning,6,Sunday,Fog,57,234,40.08,1,0,80,5,18.04,42.56,79,High
2025-01-19 06:19:00,Morning,6,Sunday,Clear,52,198,55.28,0,0,68,3,29.01,41.98,52,Medium
2025-01-19 06:26:00,Morning,6,Sunday,Clear,66,300,53.19,0,0,90,2,21.13,37.4,67,Medium
2025-01-19 06:33:00,Morning,6,Sunday,Clear,77,330,46.37,0,0,75,4,16.4,35.61,73,High
2025-01-19 06:40:00,Morning,6,Sunday,Clear,67,288,46.85,1,0,84,7,13.41,32.43,77,High
2025-01-19 06:47:00,Morning,6,Sunday,Rain,54,253,50.07,0,0,51,1,26.65,43.23,58,Medium
2025-01-19 06:54:00,Morning,6,Sunday,Clear,45,165,56.64,0,0,68,0,28.84,40.14,47,Medium
2025-01-19 07:01:00,Morning,7,Sunday,Clear,68,274,47.83,1,0,107,4,5.49,23.25,81,High
2025-01-19 07:08:00,Morning,7,Sunday,Rain,56,238,43.57,1,0,75,3,5.39,21.81,73,High
2025-01-19 07:15:00,Morning,7,Sunday,Clear,45,185,57.77,1,0,86,3,17.51,30.24,59,Medium
2025-01-19 07:22:00,Morning,7,Sunday,Rain,42,182,50.58,1,1,38,5,8.7,23.19,68,Medium
2025-01-19 07:29:00,Morning,7,Sunday,Rain,65,250,39.49,0,0,81,5,5.6,22.82,72,High
2025-01-19 07:36:00,Morning,7,Sunday,Clear,48,180,58.36,0,0,64,3,7.11,16.84,47,Medium
2025-01-19 07:43:00,Morning,7,Sunday,Clear,60,252,53.17,1,0,79,4,16.76,32.65,69,Medium
2025-01-19 07:50:00,Morning,7,Sunday,Clear,59,232,57.36,0,0,68,2,11.01,22.55,55,Medium
2025-01-19 07:57:00,Morning,7,Sunday,Clear,61,226,49.78,0,0,70,4,19.86,35.72,59,Medium
2025-01-19 08:04:00,Morning,8,Sunday,Clear,44,170,61.21,1,1,76,5,20.97,33.88,67,Medium
2025-01-19 08:11:00,Morning,8,Sunday,Rain,63,276,39.95,0,0,49,4,15.22,35.56,66,Medium
2025-01-19 08:18:00,Morning,8,Sunday,Rain,56,260,50.1,0,0,60,4,6.83,19.98,60,Medium
2025-01-19 08:25:00,Morning,8,Sunday,Clear,78,315,42.34,1,0,92,5,8.83,29.53,86,High
2025-01-19 08:32:00,Morning,8,Sunday,Rain,63,257,47.34,0,0,69,4,19.53,37.78,66,Medium
2025-01-19 08:39:00,Morning,8,Sunday,Clear,50,226,55.07,1,0,47,4,18.84,31.57,57,Medium
2025-01-19 08:46:00,Morning,8,Sunday,Clear,65,261,46.9,1,0,85,4,16.77,36.37,75,High
2025-01-19 08:53:00,Morning,8,Sunday,Clear,69,299,51.29,0,0,91,5,6.41,21.44,69,Medium
2025-01-19 09:00:00,Morning,9,Sunday,Clear,52,221,53.72,0,0,52,2,4.43,14.81,50,Medium
2025-01-19 09:07:00,Morning,9,Sunday,Clear,53,194,55.84,0,0,37,3,8.4,17.92,46,Medium
2025-01-19 09:14:00,Morning,9,Sunday,Clear,52,236,58.59,1,0,84,4,1.22,14.17,64,Medium
2025-01-19 09:21:00,Morning,9,Sunday,Storm,50,226,40.74,0,0,76,3,25.46,51.0,68,Medium
2025-01-19 09:28:00,Morning,9,Sunday,Clear,49,203,57.36,0,0,66,2,27.71,38.91,49,Medium
2025-01-19 09:35:00,Morning,9,Sunday,Clear,50,206,59.97,0,0,41,2,6.08,14.87,45,Medium
2025-01-19 09:42:00,Morning,9,Sunday,Clear,63,268,48.94,0,0,79,5,16.15,32.64,64,Medium
2025-01-19 09:49:00,Morning,9,Sunday,Fog,75,306,33.52,1,0,97,6,6.85,30.98,95,High
2025-01-19 09:56:00,Morning,9,Sunday,Rain,64,273,39.54,1,0,64,6,26.07,54.67,78,High
2025-01-19 10:03:00,Morning,10,Sunday,Clear,50,227,60.63,0,0,60,1,16.22,25.87,49,Medium
2025-01-19 10:10:00,Morning,10,Sunday,Clear,39,184,62.51,0,1,66,6,7.94,18.44,54,Medium
2025-01-19 10:17:00,Morning,10,Sunday,Rain,45,194,53.85,0,0,46,3,14.18,25.39,49,Medium
2025-01-19 10:24:00,Morning,10,Sunday,Rain,19,67,62.59,0,0,47,0,0.54,6.52,29,Low
2025-01-19 10:31:00,Morning,10,Sunday,Clear,52,215,54.27,1,1,64,7,12.36,27.87,73,High
2025-01-19 10:38:00,Morning,10,Sunday,Clear,76,285,43.61,1,0,88,6,9.79,29.88,83,High
2025-01-19 10:45:00,Morning,10,Sunday,Rain,26,101,63.39,0,0,44,1,28.46,33.61,33,Low
2025-01-19 10:52:00,Morning,10,Sunday,Clear,72,301,45.27,0,0,83,3,6.4,22.65,71,High
2025-01-19 10:59:00,Morning,10,Sunday,Clear,75,294,42.88,1,0,76,3,26.33,52.69,81,High
2025-01-19 11:06:00,Morning,11,Sunday,Clear,43,174,59.67,0,0,48,2,17.02,25.47,42,Medium
2025-01-19 11:13:00,Morning,11,Sunday,Clear,58,220,52.39,0,0,65,4,26.55,41.57,56,Medium
2025-01-19 11:20:00,Morning,11,Sunday,Clear,37,141,67.26,0,0,38,1,19.06,23.58,33,Low
2025-01-19 11:27:00,Morning,11,Sunday,Rain,53,235,46.54,1,0,77,4,8.32,24.79,71,High
2025-01-19 11:34:00,Morning,11,Sunday,Clear,49,236,58.59,0,0,109,3,11.13,23.65,58,Medium
2025-01-19 11:41:00,Morning,11,Sunday,Rain,54,245,49.51,0,0,63,3,27.93,45.7,60,Medium
2025-01-19 11:48:00,Morning,11,Sunday,Rain,48,176,52.33,0,0,65,3,16.39,29.6,54,Medium
2025-01-19 11:55:00,Morning,11,Sunday,Clear,59,271,51.6,1,0,87,4,22.31,40.17,71,High
2025-01-19 12:02:00,Afternoon,12,Sunday,Clear,36,178,67.38,0,0,57,1,20.16,25.56,37,Low
